project_id,span_type,matched_phrase,heading_title,snippet,threshold_extraction_run_at,threshold_llm_run_at
16215b22fe3740aeba18b340a3d9899b,finding,would require an eis,Finding of No Significant Impact,Drill (APD) and associated permits and right of way be approved as described in the applicant's Plan of Operations. The preparation of an Environmental Impact Statement is not recommended. Applications for Permits to Drill will be approved under the authority of 43 Code of Federal Regula,2026-07-22T17:34:50.050859+00:00,
175c499418ed1425e32b0f99352c0afb,finding,would require an eis,Finding of No Significant Impact,"n, and the electric vehicle (EV) and lithium-ion battery industries from implementation of 6K’s project. Therefore, the preparation of an Environmental Impact Statement is not required, and DOE is issuing this Finding of No Significant Impact (FONSI). BACKGROUND: As part of the Infrastru",2026-07-22T17:34:50.050859+00:00,
175c499418ed1425e32b0f99352c0afb,finding,would require an eis,Finding of No Significant Impact,"cantly affect the quality of the physical, biological, or human environment, within the meaning of NEPA. Therefore, the preparation of an Environmental Impact Statement is not required, and DOE is issuing this FONSI. Copies of the Final EA and this FONSI are available at DOE’s NETL EA we",2026-07-22T17:34:50.050859+00:00,
175c499418ed1425e32b0f99352c0afb,finding,would require an eis,Noise,"cantly affect the quality of the physical, biological, or human environment, within the meaning of NEPA. Therefore, the preparation of an Environmental Impact Statement is not required, and DOE will be issuing a FONSI. Chapter 5 CHAPTER 5. LIST OF AGENCIES CONTACTED DOE coordinated with",2026-07-22T17:34:50.050859+00:00,
175c499418ed1425e32b0f99352c0afb,resource,would require an eis,Noise,"cantly affect the quality of the physical, biological, or human environment, within the meaning of NEPA. Therefore, the preparation of an Environmental Impact Statement is not required, and DOE will be issuing a FONSI. Chapter 5 CHAPTER 5. LIST OF AGENCIES CONTACTED DOE coordinated with",2026-07-22T17:34:50.050859+00:00,
175c499418ed1425e32b0f99352c0afb,resource,would require an eis,Water Resources,"cantly affect the quality of the physical, biological, or human environment, within the meaning of NEPA. Therefore, the preparation of an Environmental Impact Statement is not required, and DOE will be issuing a FONSI. Chapter 5 CHAPTER 5. LIST OF AGENCIES CONTACTED DOE coordinated with",2026-07-22T17:34:50.050859+00:00,
17cc39ff61bf522dcdccb87d7c7175ec,finding,would require an eis,Finding of No Significant Impact,"ty of the human environment, within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an environmental impact statement (EIS) is not required, and BPA is issuing this Finding of No Significant Impact (FONSI) for the Proposed Action. Commen",2026-07-22T17:34:50.050859+00:00,
17cc39ff61bf522dcdccb87d7c7175ec,finding,would require an eis,Finding of No Significant Impact,"ty of the human environment, within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an environmental impact statement (EIS) is not required, and BPA is issuing this Finding of No Significant Impact (FONSI) for the Proposed Action. Commen",2026-07-22T17:34:50.050859+00:00,
1899803292767bfcdf11f2927de6de21,finding,would require an eis,Finding of No Significant Impact,"ty of the human environment, within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an Environmental Impact Statement (EIS) is not required, and BPA is issuing this FONSI. Copies: For copies of this FONSI or the EA (which contains the FO",2026-07-22T17:34:50.050859+00:00,
1899803292767bfcdf11f2927de6de21,finding,extraordinary circumstance,Finding of No Significant Impact,tourism nor adversely affect the railroad as a potential National Register-eligible cultural resource. 4. There are no extraordinary circumstances related to the proposal that may affect the significance of the environmental effects of the proposal. Although interes,2026-07-22T17:34:50.050859+00:00,
18fa1b28127615d8d2ca3468099e986f,finding,would require an eis,Decision to Be Made,"ignificant environmental effects would result from implementing the proposed use of herbicides, which would require the preparation of an Environmental Impact Statement. • Determine if the Proposed Action, using selected herbicides to manage undesirable vegetation, has acceptable environ",2026-07-22T17:34:50.050859+00:00,
19036d79380c2e05f7a259b9a4fbb06b,resource,not to exceed,Air Quality,"reasonable to minimize fugitive dust emissions without chemical impacts on the land; • limitations on smoke emissions (not to exceed 20 percent opacity) from compressors, pumps or generators; and • notification of Air Quality Management if non-electric",2026-07-22T17:34:50.050859+00:00,
19036d79380c2e05f7a259b9a4fbb06b,finding,not to exceed,FINDING OF NO SIGNIFICANT IMPACT,"nomically reasonable to minimize fugitive dust emissions without chemical impacts on the land; • limit smoke emissions (not to exceed 20 percent opacity) from compressors, pumps or generators; and • notification of the Site’s air quality compliance orga",2026-07-22T17:34:50.050859+00:00,
1992009a9fe419be2fc4a8f22e024a5e,finding,would require an eis,Decision to be Made,"ignificant environmental effects would result from implementing the proposed use of herbicides, which would require the preparation of an environmental impact statement.  Determine if the Proposed Action, using selected herbicides to manage undesirable vegetation, has acceptable environ",2026-07-22T17:34:50.050859+00:00,
1997aece8cad14451dcd3ab19bf56f1d,finding,would require an eis,Finding of No Significant Impact,"t and associated facilities (Proposed Action) would not result in any significant environmental impacts. Therefore, the preparation of an environmental impact statement (EIS) will not be required. The basis for this determination is described in this FONSI. Additional information and cop",2026-07-22T17:34:50.050859+00:00,
19999fcfcb189a2fdc77d5dd1e2017c0,finding,would require an eis,Decision,"e adverse effects, I have determined that these effects do not rise to the level of significance that would require the preparation of an Environmental Impact Statement. Laws, Authorities, and Land Use Plan Conformance The EA and supporting documentation have been prepared consistent wit",2026-07-22T17:34:50.050859+00:00,
19999fcfcb189a2fdc77d5dd1e2017c0,finding,would require an eis,Finding Of No Significant Impact,"been anticipated, relative to the entire drainage, and does not rise to a level of significance that would require the preparation of an Environmental Impact Statement. 5. The degree to which the possible effects on the human environment are highly uncertain or involve unique or unknown",2026-07-22T17:34:50.050859+00:00,
1a88874a1d62acfd5f84186d3a7d77bf,finding,would require an eis,Finding of No Significant Impact,e ROW Grant be approved as described in the applicant's Plan of Operations and that the Sundry Notices be approved. The preparation of an Environmental Impact Statement is not recommended. The ROW will be approved under the authority of 43 Code of Federal Regulations Part 2800 (43 CFR §2,2026-07-22T17:34:50.050859+00:00,
1add41b11b96a759aedd5d9aec94bda8,resource,not to exceed,Recreation Management Actions,wolf hunts approximately 10 days in length (see Operations Plan for detail). Each hunt will be limited to a group size not to exceed four persons. Mr. Pangborn will notify the BLM where he plans to conduct his guided hunts. When exact locations are unk,2026-07-22T17:34:50.050859+00:00,
1b4e17115be8fd8494e9a7af0b590bc6,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"O8.27,1 have determined that the proposed action will not have significant impacts on the human environment. Therefore, preparation of an environmental impact statement is not required priorto approving and implementing the proposed action. This finding is based on the context and intens",2026-07-22T17:34:50.050859+00:00,
1bda16ea071d5ded2baddb8af46d8541,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ent, within the meaning of the National Environmental Policy Act (NEPA) of 1969, 42 U.S.C. 4321, et seq. Therefore, the preparation of an environmental impact statement (EIS) is not required, and the Department is issuing this Finding of No Significant Impact. COPIES OF THE EA ARE AVAILA",2026-07-22T17:34:50.050859+00:00,
1c20864d3da03b2151e23487fc6bc9dd,resource,would be significant if,Air Quality,"all NAAQS. 3.3.2 Environmental Impacts and Mitigation Measures Issues and Significance Criteria Impacts to air quality would be significant if: • The construction, maintenance or operation of the proposed action or alternatives would cause or contribute to a vio",2026-07-22T17:34:50.050859+00:00,
1c20864d3da03b2151e23487fc6bc9dd,resource,would be significant if,Environmental Impacts and Mitigation Measures,"Issues and Significance Criteria Impacts to air quality would be significant if: • The construction, maintenance or operation of the proposed action or alternatives would cause or contribute to a vio",2026-07-22T17:34:50.050859+00:00,
1c20864d3da03b2151e23487fc6bc9dd,condition,would be significant if,Environmental Impacts and Mitigation Measures,"Issues and Significance Criteria Impacts to air quality would be significant if: • The construction, maintenance or operation of the proposed action or alternatives would cause or contribute to a vio",2026-07-22T17:34:50.050859+00:00,
1c20864d3da03b2151e23487fc6bc9dd,resource,would be significant if,Geology and Soils,"entials. 3.4.2 Environmental Impacts and Mitigation Measure Issues and Significance Criteria Impacts related to geology would be significant if: • the proposed action or alternatives resulted in the loss of access to recoverable mineral, petroleum or other geolog",2026-07-22T17:34:50.050859+00:00,
